Date,AAL,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,CVX,CXO,D,DHR,DUK,DVN,EOG,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2008-06-26,2.30971622467041,23.719926834106445,394.9812316894531,34.254207611083984,4.5857086181640625,50.08283615112305,12.3100004196167,50.66753387451172,23.803049087524414,61.06432342529297,35.756404876708984,28.115070343017578,18.72856330871582,28.29486656188965,94.19441986083984,56.377220153808594,43.664794921875,61.02458953857422,17.15013885498047,148.05545043945312,44.43217086791992,29.184858322143555,12.387126922607422,20.627710342407227,4.916666507720947,116.45773315429688,23.451753616333008,6.989999771118164,68.11679077148438,36.99452590942383,30.152347564697266,74.27448272705078,8.858613967895508,15.182414054870605,12.33622932434082,5.559999942779541,26.324613571166992,17.03690528869629,55.99906921386719
2008-06-27,2.30971622467041,24.019065856933594,390.20037841796875,33.64663314819336,4.499980926513672,49.13567352294922,12.229999542236328,50.30603790283203,24.27666473388672,61.30879592895508,37.22584533691406,27.66595458984375,18.883317947387695,28.032106399536133,94.38336181640625,58.164306640625,43.91015625,61.2747688293457,16.97560691833496,146.62745666503906,43.9550895690918,28.92485237121582,12.313230514526367,20.63440704345703,4.858333110809326,120.9045639038086,23.603830337524414,6.099999904632568,67.3926010131836,36.65640640258789,29.80438804626465,74.68669891357422,8.721769332885742,15.230485916137695,12.302614212036133,5.559999942779541,25.50137710571289,17.008602142333984,56.08980178833008
2008-06-30,2.356853485107422,24.624652862548828,372.06134033203125,32.768104553222656,4.467321872711182,48.25457763671875,12.289999961853027,50.353763580322266,23.649816513061523,62.142574310302734,36.540103912353516,28.438440322875977,18.988956451416016,28.54119300842285,98.72130584716797,58.615516662597656,44.242393493652344,61.95164108276367,17.253578186035156,146.91305541992188,44.487483978271484,29.27365493774414,12.045350074768066,20.4138240814209,4.803333282470703,118.06512451171875,23.903371810913086,6.0,67.6289291381836,37.19392395019531,29.090181350708008,75.04136657714844,9.004583358764648,14.679830551147461,12.554716110229492,5.21999979019165,26.279945373535156,16.810405731201172,57.11371612548828
2008-07-01,2.2720072269439697,24.29631996154785,375.8579406738281,32.800941467285156,4.480931282043457,48.05632019042969,12.1899995803833,50.53794479370117,23.943893432617188,62.11121368408203,37.382591247558594,28.552217483520508,19.03071403503418,28.360551834106445,101.05460357666016,58.767417907714844,43.623268127441406,61.774322509765625,17.53154945373535,147.2742919921875,44.72948455810547,29.23560333251953,11.999166488647461,20.3603458404541,4.683333396911621,115.29908752441406,24.322738647460938,5.789999961853027,68.9323959350586,37.56674575805664,29.11765480041504,76.43136596679688,8.575794219970703,14.946418762207031,12.067317008972168,4.599999904632568,25.769411087036133,17.072290420532227,57.25630569458008
2008-07-02,2.234297037124634,23.464557647705078,376.13922119140625,31.881372451782227,4.325805187225342,46.91824722290039,12.40999984741211,48.0345573425293,22.2274227142334,61.07057571411133,35.589866638183594,28.438440322875977,18.465715408325195,28.344125747680664,97.67790222167969,55.65346908569336,40.6105842590332,60.48134994506836,17.13721466064453,150.18064880371094,44.694923400878906,29.229251861572266,11.869843482971191,19.838972091674805,4.521666526794434,106.41360473632812,23.760517120361328,5.909999847412109,65.23536682128906,37.25461959838867,29.996679306030273,73.12411499023438,8.995461463928223,14.509387016296387,12.025301933288574,4.010000228881836,24.19950294494629,16.697160720825195,56.647132873535156
2008-07-03,2.2625792026519775,22.74224090576172,368.9678649902344,31.791048049926758,4.253686428070068,47.336769104003906,12.350000381469727,47.95954132080078,22.040145874023438,61.82911682128906,33.77756118774414,28.133041381835938,18.738384246826172,28.097801208496094,96.823486328125,53.9289665222168,41.01453399658203,61.48618698120117,17.395803451538086,150.26461791992188,45.026817321777344,29.793684005737305,12.054590225219727,19.73870277404785,4.208333492279053,107.93938446044922,23.613046646118164,5.769999980926514,64.88475036621094,36.38763427734375,30.381237030029297,71.31230163574219,8.831245422363281,14.448204040527344,12.058913230895996,3.859999895095825,23.66982078552246,16.93073081970215,57.204463958740234
2008-07-07,2.328571319580078,23.282150268554688,364.7495422363281,31.429790496826172,4.309476375579834,47.2046012878418,12.5,48.30059814453125,22.776884078979492,60.6944465637207,32.51383590698242,28.055187225341797,18.738384246826172,28.21274185180664,91.19563293457031,51.58345031738281,41.37318420410156,60.42966079711914,17.518619537353516,142.64598083496094,45.116695404052734,29.30535316467285,12.146961212158203,19.80554962158203,4.755000114440918,105.60586547851562,22.972496032714844,5.480000019073486,62.94091796875,34.63629913330078,30.079092025756836,68.18720245361328,9.02283000946045,14.094209671020508,11.991683959960938,4.190000057220459,23.478368759155273,16.647611618041992,56.349029541015625
2008-07-08,2.5454020500183105,23.36970329284668,385.27899169921875,31.7828369140625,4.47548770904541,48.40141677856445,12.850000381469727,47.413848876953125,22.360538482666016,60.04878616333008,31.61258316040039,27.899505615234375,18.87104034423828,28.705398559570312,88.9362564086914,52.42335510253906,39.7196159362793,61.79648208618164,18.13920783996582,146.91305541992188,45.78047561645508,30.732263565063477,12.885939598083496,19.93255043029785,4.824999809265137,106.9847640991211,22.53009605407715,5.519999980926514,61.14958572387695,34.08143997192383,31.406787872314453,66.0973892211914,9.050200462341309,15.309151649475098,12.630349159240723,4.75,23.306060791015625,17.461589813232422,55.69450759887695
2008-07-09,2.460555076599121,22.983015060424805,367.5617370605469,31.733583450317383,4.460519790649414,48.159122467041016,12.5600004196167,46.67715835571289,23.561599731445312,58.8702392578125,30.975826263427734,28.10909080505371,18.529584884643555,28.754667282104492,85.92927551269531,49.6757698059082,39.172203063964844,60.4887580871582,17.576797485351562,141.9739532470703,45.75974655151367,30.675172805786133,12.424079895019531,19.224016189575195,4.0933332443237305,111.81510162353516,22.046220779418945,5.460000038146973,59.686031341552734,34.679656982421875,31.57159423828125,65.0141372680664,9.214417457580566,14.928937911987305,12.554716110229492,4.409999847412109,21.946754455566406,16.782093048095703,54.63814163208008
2008-07-10,2.2814347743988037,22.800601959228516,337.3301086425781,31.99631690979004,4.510867595672607,48.452823638916016,12.229999542236328,46.67034912109375,24.27666473388672,60.33714294433594,32.44526290893555,28.222864151000977,18.70890998840332,28.65614128112793,89.97145080566406,52.04362106323242,40.089603424072266,60.355770111083984,17.86769676208496,142.93162536621094,46.285247802734375,30.54199981689453,12.387126922607422,19.538179397583008,4.246666431427002,114.30368041992188,21.649906158447266,5.460000038146973,62.50644302368164,34.410888671875,31.91954231262207,69.08831024169922,9.214417457580566,14.679830551147461,12.865643501281738,4.170000076293945,21.570228576660156,16.71131706237793,55.77225875854492
